Yr,Month,Day,Hr,Min,Lon,Lat,Mag,Depth
1991,4,21,12,0,-99.31,16.03,4.3,17
1991,4,23,0,1,-99.25,16.27,4.3,10
1991,4,24,12,56,-97.73,15.98,4.3,20
1991,4,24,23,56,-98.32,16.19,4.8,16
1991,4,28,14,39,-97.83,15.75,4.1,5
1991,4,29,5,41,-98.05,16.01,3.8,5
1991,5,1,6,19,-98.37,16.68,4.8,5
1991,5,5,6,14,-98.14,15.63,4.3,15
1991,5,6,13,32,-99.21,16.13,3.8,17
1991,5,8,19,28,-98.96,16.09,3.9,18
1991,5,11,13,22,-98.31,16.09,4.1,10
1991,5,15,23,16,-98.18,16.12,4,5
1991,5,16,3,36,-97.72,16.11,4,10
1991,5,16,6,15,-99.18,16.27,4.7,34
1991,5,18,8,12,-97.73,16.04,4,25
1991,5,21,5,58,-99.34,17.1,4.9,21
1991,5,30,5,56,-99.03,16.24,4.1,20
1991,6,5,5,48,-97.71,16.29,4,6
1991,6,5,12,45,-98.16,16.06,4.3,5
1991,6,10,16,42,-98.47,16.21,4,5
1991,6,10,22,9,-98.88,15.88,4.2,12
1991,6,13,11,46,-98,15.91,4.2,5
1991,6,15,19,52,-98.64,15.99,4.3,16
1991,6,16,0,59,-97.59,15.93,4.5,5
1991,6,19,4,17,-99.19,16.83,4,28
1991,6,29,13,13,-99.32,15.98,4.5,5
1991,6,30,1,58,-99.14,16.17,3.9,16
1991,7,2,21,25,-99.81,16.4,3.8,15
1991,7,14,4,28,-98.27,15.69,4,4
1991,7,17,2,38,-96.5,15.59,4.2,16
1991,7,17,23,49,-97.94,15.93,4.2,5
1991,7,20,4,25,-95.76,15.5,4.4,10
1991,7,20,15,52,-99.61,16.75,4.4,5
1991,7,31,12,40,-97.39,16,4.2,19
1991,8,3,8,11,-98.27,16.08,4.9,4
1991,8,6,0,29,-99.48,16.56,4.3,19
1991,8,10,2,47,-98.13,16.65,3.8,5
1991,8,17,5,17,-96.54,16.04,4.4,14
1991,8,18,11,47,-97.71,16.01,3.9,5
1991,8,18,15,50,-97.85,15.81,4.7,20
1991,8,23,14,59,-98,16.27,4.9,31
1991,9,2,1,46,-97.73,15.53,4.2,15
1991,9,2,13,57,-97.11,15.83,4.4,20
1991,9,5,1,5,-96.21,15.85,4.1,30
1991,9,12,14,58,-98.99,16.83,4.3,16
1991,9,19,14,55,-99.57,16.38,4.1,15
1991,9,23,2,55,-96.38,16.04,4.4,11
1991,9,28,8,55,-99.64,16.87,3.9,38
1991,9,29,23,7,-96.17,16,4.6,25
1991,10,3,10,59,-97.39,15.97,3.8,20
1991,10,4,20,13,-97.95,16.04,4.1,4
1991,10,15,22,40,-99.46,16.87,4.4,32
1991,10,16,18,33,-98.74,16.49,4.4,16
1991,10,21,16,17,-98,16.04,4.4,18
1991,10,23,8,23,-99.71,16.75,3.8,12
1991,10,26,15,27,-96.23,15.62,4.4,3
1991,10,27,21,50,-99.69,16.19,4.3,5
1991,10,30,14,17,-97.23,15.83,3.9,15
1991,11,4,23,52,-99.08,16.62,4.2,5
1991,11,7,17,46,-98.4,15.72,4.7,11
1991,11,8,0,59,-95.83,15.93,4.2,10
1991,11,8,6,24,-95.86,15.69,4.2,20
1991,11,14,6,35,-96.33,16.04,3.7,15
1991,11,14,15,21,-99.47,16.23,4.5,33
1991,11,24,3,47,-98.12,16.1,5.2,5
1991,11,24,4,33,-97.97,16.07,4.1,12
1991,11,27,1,56,-97.3,15.81,4,9
1991,11,28,3,2,-97.89,15.74,4.1,15
1991,12,4,16,40,-97.97,15.81,4.3,17
1991,12,5,10,23,-97.9,16.31,3.9,16
1991,12,9,14,5,-98.79,16.59,4.3,22
1991,12,11,16,14,-98.48,15.77,4.1,20
1991,12,14,4,27,-97.84,15.87,4,15
1991,12,17,3,9,-97.97,15.49,4.1,14
1991,12,20,5,11,-95.77,15.47,4.6,16
1991,12,21,6,0,-99.3,16.06,4.4,18
1991,12,21,7,45,-98.05,15.87,3.8,32
1991,12,24,11,5,-99.74,16.22,4.6,33
1991,12,24,11,8,-99.58,16.47,4.2,31
1992,1,1,19,13,-96.37,16.28,3.7,14
1992,1,27,12,53,-97.33,15.99,4.1,10
1992,1,27,16,58,-97.04,15.89,4.4,10
1992,1,29,13,49,-97.28,15.87,4.9,20
1992,1,31,0,33,-96.8,15.87,3.9,33
1992,2,1,17,1,-96.22,15.49,4.3,32
1992,2,2,13,58,-97.91,15.74,4.2,15
1992,2,2,19,45,-99.24,15.97,4.7,5
1992,2,2,19,50,-99.36,16.02,4.1,28
1992,2,7,9,26,-96.24,15.86,3.9,39
1992,2,8,16,44,-97.76,15.8,3.7,16
1992,2,9,4,0,-96.25,16,4.8,20
1992,2,14,15,4,-97.22,16.02,4.1,24
1992,2,18,5,38,-97.9,15.79,4.1,16
1992,2,18,7,48,-97.68,15.66,4,12
1992,2,24,8,0,-98.44,16.42,3.6,19
1992,2,25,11,46,-98.8,16.26,4.1,28
1992,3,8,9,34,-96.95,15.95,4,31
1992,3,10,6,14,-98.31,16.06,4.6,5
1992,3,10,11,45,-98.25,15.83,4.5,15
1992,3,12,13,11,-99.57,16.51,4.6,10
1992,3,25,7,20,-98.23,15.83,3.8,16
1992,3,31,12,16,-98.19,15.56,3.9,18
1992,4,4,18,12,-98.13,16.09,3.7,5
1992,4,7,23,3,-99.67,16.37,4,16
1992,4,9,9,18,-99.66,16.84,3.6,2
1992,4,19,5,42,-97.71,15.98,3.8,30
1992,4,20,21,33,-97.53,15.46,4.2,5
1992,5,2,17,39,-98.5,16,4.2,5
1992,5,2,18,3,-98.5,15.91,4.2,5
1992,5,4,19,21,-98.13,16.23,3.7,5
1992,5,10,12,49,-96.98,16.01,3.8,5
1992,5,13,21,25,-99.09,16.55,3.9,40
1992,5,15,1,34,-97.52,16.11,3.9,33
1992,5,15,21,32,-98.62,15.81,5,25
1992,5,19,10,4,-98.46,15.67,4.8,5
1992,5,22,4,17,-99.74,16.49,3.6,7
1992,6,4,13,38,-95.71,15.6,4.4,5
1992,6,7,8,10,-98.9,16.14,4.2,15
1992,6,7,8,24,-98.87,16.37,4.2,26
1992,6,7,9,1,-98.91,16.17,5.3,5
1992,6,7,12,0,-98.87,16.27,4.2,5
1992,6,7,17,41,-98.89,16.13,5.3,20
1992,6,23,14,20,-98.25,15.97,4.2,14
1992,6,29,21,33,-99.66,16.78,3.6,14
1992,6,30,15,37,-98.47,16.14,4.2,5
1992,7,3,16,42,-96.2,15.8,4.2,15
1992,7,15,9,39,-98.28,16.25,3.8,15
1992,7,16,9,57,-97.22,15.93,4,35
1992,7,16,21,48,-98.5,16.09,3.8,11
1992,7,22,1,14,-95.91,15.34,4.6,23
1992,8,10,12,57,-98.33,16.41,4.4,18
1992,8,12,3,38,-98.73,15.76,4,3
1992,8,15,3,43,-98.89,15.96,4.3,5
1992,8,23,11,20,-99.21,16.25,3.9,5
1992,8,24,6,18,-99.02,16.08,4.3,5
1992,9,6,15,58,-98.44,16.45,4.1,5
1992,9,7,11,53,-99.53,16.25,4.8,26
1992,9,8,6,55,-96.35,15.73,4.4,20
1992,9,19,2,53,-98.09,15.76,4,15
1992,9,25,2,52,-98.23,16.31,4.3,10
1992,9,27,11,0,-99.49,17.01,4.2,19
1992,9,30,9,40,-99.52,16.68,4.1,20
1992,10,3,8,15,-98.09,16.23,4.1,5
1992,10,14,5,57,-98.3,16.7,4.2,15
1992,10,16,17,28,-99.25,16.41,4.9,24
1992,10,16,17,54,-99.43,16.36,4,5
1992,10,16,21,37,-99.45,16.33,3.8,5
1992,10,19,2,56,-96,15.95,4.1,15
1992,10,19,14,3,-98.08,16.26,3.6,15
1992,10,21,6,23,-96.61,15.82,4.2,29
1992,10,23,12,47,-97.26,16.16,4.1,20
1992,10,27,11,15,-99.48,16.1,3.9,15
1992,11,1,18,41,-99.57,16.67,4.1,29
1992,11,2,11,32,-99.6,16.61,3.5,15
1992,11,2,15,42,-96.79,15.85,5.1,10
1992,11,2,22,50,-96.93,15.64,4.2,30
1992,11,3,1,37,-95.98,16.01,4.5,30
1992,11,3,6,58,-99.31,16.15,4.2,8
1992,11,3,17,6,-98.55,16.93,4.6,28
1992,11,5,11,24,-99.72,16.52,3,14
1992,11,8,16,45,-98.07,16.01,4.4,30
1992,11,9,2,51,-99.1,15.98,4,20
1992,11,14,22,18,-96.51,16,4.2,20
1992,11,30,13,20,-98.57,16.14,3.9,30
1992,12,2,5,35,-97.58,16.18,3.8,15
1992,12,4,6,27,-99.55,16.83,4.2,5
1992,12,5,10,4,-98.36,16.59,3.9,37
1992,12,11,2,37,-99.74,16.55,3.5,9
1992,12,24,18,50,-99.39,16.52,4.9,40
1992,12,24,19,1,-99.44,16.44,4.7,34
1992,12,25,2,4,-99.68,16.15,3.6,21
1993,1,1,19,13,-98.23,16.17,4.3,20
1993,1,19,11,24,-99.56,16.28,3.9,9
1993,1,23,0,51,-98.03,15.86,3.9,14
1993,2,4,19,53,-99.5,16.15,4.3,14
1993,2,5,6,53,-98.36,16.75,3.8,14
1993,2,5,15,40,-96.28,16.13,4,17
1993,2,14,6,6,-99.63,16.17,4.3,11
1993,2,23,13,46,-96.85,15.95,4.4,15
1993,3,15,3,48,-97.22,15.67,4.3,35
1993,3,15,18,17,-99.59,16.8,3.3,15
1993,3,15,18,30,-99.7,16.61,3.1,35
1993,3,17,19,26,-99.34,16.22,3.4,5
1993,3,18,17,32,-97.7,15.74,4,23
1993,3,20,1,6,-99.54,17.16,2.9,15
1993,3,20,9,4,-99.61,16.73,3.4,14
1993,3,24,11,18,-98.84,16.08,4.9,10
1993,3,28,12,29,-96.87,15.8,4.1,10
1993,3,30,7,18,-96.88,15.83,4.7,16
1993,3,30,15,42,-96.45,15.75,4,34
1993,4,2,6,21,-96.72,16.02,4.6,35
1993,4,4,22,59,-97.2,15.63,4,5
1993,4,5,15,22,-99.69,16.77,3.4,5
1993,4,6,2,45,-96.38,15.92,4.1,7
1993,4,8,10,7,-96.67,15.39,4,6
1993,4,10,6,56,-99.02,16.85,4.2,8
1993,4,14,4,31,-99.46,17.04,4.6,20
1993,4,14,5,36,-97.35,15.97,3.9,5
1993,5,15,3,9,-98.74,16.43,5.8,20
1993,5,15,3,11,-98.72,16.47,6,15
1993,5,15,4,13,-98.77,16.4,4,6
1993,5,15,7,3,-98.69,16.19,4,13
1993,5,15,8,15,-98.69,16.24,3.9,20
1993,5,15,8,26,-98.65,16.54,4.8,20
1993,5,15,13,0,-99.65,16.85,3.7,31
1993,5,25,6,23,-98.75,16.8,4.8,23
1993,6,1,12,28,-98.9,16.07,4,27
1993,6,1,15,20,-98.96,16.06,3.9,17
1993,6,2,20,28,-98.87,16.13,4.4,20
1993,6,3,2,31,-98.83,16.44,4.2,10
1993,6,3,10,50,-96.71,15.81,4,28
1993,6,8,8,49,-99.03,16.07,4,15
1993,6,9,18,45,-96.71,15.94,4,14
1993,6,11,5,17,-97.98,16.17,3.8,20
1993,6,11,18,30,-98.76,15.89,4.2,5
1993,6,12,16,37,-99.49,16.9,3.9,31
1993,6,12,17,11,-98.15,16,3.9,33
1993,6,21,23,11,-98.14,16.22,4.2,35
1993,6,24,10,35,-98.15,16.07,4.1,5
1993,6,27,7,38,-95.79,15.91,4.5,15
1993,6,30,6,47,-96.52,15.79,3.9,17
1993,7,4,16,40,-97.89,16.19,3.9,15
1993,7,6,9,9,-95.93,15.47,4.9,7
1993,7,25,4,25,-98.23,16.01,4.5,14
1993,7,28,20,22,-97.54,15.93,4.2,25
1993,8,1,4,9,-97.11,15.87,3.9,0
1993,8,4,1,2,-96.02,15.88,4.2,14
1993,8,5,1,20,-98.53,17.08,5.1,32
1993,8,6,13,59,-98.86,16.27,4.1,14
1993,8,6,17,11,-99.66,16.73,3.7,16
1993,8,9,23,53,-98.81,16.29,3.8,8
1993,8,13,13,2,-99.67,16.81,3.2,9
1993,8,13,18,12,-99.62,16.46,4.5,32
1993,8,19,9,20,-97.07,15.59,4,15
1993,8,22,13,12,-97.76,15.74,4.1,38
1993,8,31,16,29,-97.18,16,3.9,5
1993,9,10,10,50,-98.94,16.57,4.8,20
1993,9,23,16,38,-97.24,15.86,3.7,9
1993,9,30,3,49,-98.43,16.21,4.1,22
1993,10,1,6,7,-99.19,16.19,4.1,27
1993,10,3,4,21,-97.11,15.67,4.1,22
1993,10,9,4,39,-99.48,16.16,3.7,19
1993,10,9,22,5,-98.54,16.81,3.8,7
1993,10,15,12,54,-98.51,15.95,4,15
1993,10,17,5,20,-96.48,15.51,4.2,9
1993,10,23,5,2,-98.37,16.05,4,11
1993,10,24,7,52,-98.767,16.767,6.6,30
1993,10,24,11,9,-99.35,16.3,3.4,39
1993,10,24,12,32,-99.18,16.27,3.9,13
1993,10,24,13,27,-99.26,16.36,3.7,28
1993,10,24,13,42,-99.2,16.31,4.2,10
1993,10,26,3,7,-99.2,16.51,4,23
1993,10,26,7,1,-99.32,16.18,4.2,25
1993,10,27,8,53,-99.45,16.54,4.1,25
1993,10,27,9,5,-99.43,16.47,4.2,24
1993,10,30,7,11,-98.57,16.33,4,39
1993,10,30,16,43,-99.09,16.6,4,21
1993,10,31,5,1,-97.39,16.09,3.9,16
1993,10,31,5,7,-97.13,15.71,4,25
1993,10,31,14,1,-99.14,16.39,3.5,10
1993,11,2,9,14,-96.43,16.27,4,5
1993,11,5,1,51,-99.06,16.29,4.2,15
1993,11,6,7,45,-98.93,16.4,4.9,5
1993,11,13,5,11,-98.91,15.88,4.6,23
1993,11,15,2,22,-98.99,15.86,4.6,35
1993,11,18,13,15,-98.99,16.02,4.4,16
1993,11,19,19,48,-99.45,16.83,3.3,19
1993,11,29,6,20,-99.39,16.84,3.8,32
1993,11,29,17,17,-99.09,15.98,4.1,5
1993,11,29,17,20,-99.16,16.15,4.7,10
1993,12,4,17,28,-98.96,15.85,3.7,7
1993,12,6,17,24,-99.6,16.25,4.5,14
1993,12,6,17,47,-99.64,16.3,4.1,33
1993,12,10,22,2,-97.65,16.05,4.1,5
1993,12,16,16,36,-97.58,15.94,4.2,14
1993,12,21,13,48,-98.7,16,4.9,16
1993,12,23,18,8,-99.34,16.49,3.3,16
1993,12,26,3,12,-99.55,16.51,3.5,15
1993,12,26,9,46,-96.49,16.02,4.6,28
1993,12,30,1,21,-99.15,16.84,4.5,20
1993,12,30,2,23,-99.41,16.57,4.3,11
1994,1,2,15,22,-97.35,15.41,4.3,20
1994,1,21,5,53,-98.91,16.2,3.4,17
1994,1,27,18,6,-99.23,16.66,4.1,17
1994,2,1,20,39,-99.22,16.63,3.7,3
1994,2,10,23,44,-99.3,16.26,4.5,39
1994,2,11,8,16,-98.75,15.96,4.3,0
1994,2,11,10,42,-96.41,16.18,3.9,15
1994,2,15,14,16,-98,15.62,4.2,12
1994,2,16,23,13,-96.99,15.75,3.8,27
1994,2,18,6,10,-99.63,16.63,3.7,5
1994,2,18,7,9,-99.08,16.4,3.8,16
1994,2,19,19,31,-99.13,16.29,3.8,5
1994,2,27,4,6,-98.28,15.88,4.4,5
1994,3,2,11,27,-97.78,15.58,4.3,15
1994,3,3,14,19,-98.78,16.36,3.7,13
1994,3,3,14,49,-98.81,16.36,3.9,20
1994,3,3,23,17,-97.76,15.7,4.4,15
1994,3,5,21,49,-99.47,16.45,3.6,6
1994,3,11,11,21,-98.78,16.6,3.8,16
1994,3,13,18,1,-98.17,16.15,3.9,20
1994,3,14,3,32,-99.29,16.48,3.8,22
1994,3,15,5,34,-98.08,16.08,4.2,10
1994,3,19,4,21,-99.08,16.25,4.2,10
1994,3,22,22,47,-99.17,16.35,4,5
1994,3,24,2,26,-99.23,16.36,4.2,20
1994,3,26,3,2,-96.77,15.74,3.9,15
1994,4,2,7,9,-99.6,16.5,4.2,34
1994,4,2,23,21,-99.27,16.95,3.8,21
1994,4,3,0,17,-99,15.87,4.4,16
1994,4,4,4,28,-97.18,15.75,4.2,13
1994,4,4,16,14,-98.36,15.88,4,10
1994,4,6,7,38,-98.26,15.97,4.1,5
1994,4,12,1,3,-98.38,16.45,4,10
1994,4,15,4,48,-99.63,16.74,4.7,7
1994,5,14,6,53,-99.17,16.25,4.8,17
1994,5,17,7,14,-96.45,16.05,4.5,16
1994,5,17,23,45,-99.6,16.72,3.1,16
1994,6,4,8,38,-99.29,16.13,4.8,22
1994,6,10,6,57,-99.27,16.11,3.9,8
1994,6,17,6,53,-99.28,16.1,4.3,29
1994,6,18,5,22,-97.02,15.89,3.8,20
1994,6,27,10,0,-98.58,16.7,3.9,33
1994,7,3,23,38,-99.5,16.59,3.7,5
1994,7,9,2,18,-97.56,15.91,4.5,21
1994,7,13,4,33,-99.7,16.67,3.9,6
1994,8,4,9,53,-98.19,16.2,4.5,5
1994,8,15,14,33,-98.48,16.01,4.4,5
1994,8,15,16,36,-98.85,15.83,4.2,5
1994,8,19,16,23,-98.18,16.44,4.6,5
1994,8,24,15,49,-98.57,15.79,4.2,16
1994,8,29,12,14,-97.95,16.07,4.1,26
1994,9,17,7,32,-95.89,15.84,4.3,7
1994,10,10,7,7,-98.75,15.82,4,15
1994,10,12,19,16,-98.22,16.26,4,15
1994,10,13,18,25,-99.2,16.8,3.6,25
1994,10,20,10,35,-98.98,16.78,3.4,15
1994,10,26,6,58,-98.5,16.86,3.7,8
1994,10,31,5,25,-96.03,15.08,4.3,7
1994,11,4,8,58,-98.88,16.25,3.8,11
1994,11,17,14,27,-99.66,16.88,2.8,5
1994,11,20,7,36,-99.66,16.24,3.4,21
1994,11,21,9,10,-98.68,15.76,4.2,15
1994,11,24,14,4,-99.12,16,4.2,6
1994,12,9,11,56,-98.45,16.43,3.7,11
1994,12,12,13,2,-99.03,16.55,3.8,38
1994,12,13,8,23,-98.79,15.85,5.3,16
1994,12,13,10,2,-98.65,15.75,5,25
1994,12,13,17,25,-98.24,15.87,4,5
1994,12,13,18,22,-98.44,15.71,4.5,4
1994,12,13,19,59,-98.59,15.99,3.8,10
1994,12,16,11,19,-95.94,15.97,4.7,16
1994,12,21,19,27,-98.92,16.1,4.4,13
1994,12,25,18,15,-98.5,16.3,4.2,15
1995,1,6,15,24,-97.25,15.99,4.6,17
1995,1,8,11,17,-98.28,16.01,4.8,22
1995,1,23,17,6,-97.24,15.97,4.4,12
1995,1,25,9,13,-99.44,16.38,4.5,21
1995,1,30,0,54,-99.33,16.52,4.4,15
1995,1,30,4,47,-99.31,16.43,4.1,15
1995,2,3,12,32,-97.96,15.86,4.1,13
1995,2,5,12,11,-98.05,15.77,4.2,18
1995,2,7,19,30,-98.82,16.46,4.5,15
1995,2,14,3,44,-95.95,15.4,4.5,25
1995,2,14,5,19,-95.76,15.48,4.3,25
1995,2,19,4,8,-97.94,16.3,4.5,16
1995,2,23,1,10,-97.85,16,3.9,6
1995,2,27,9,37,-97.68,16.76,3.8,15
1995,3,2,12,44,-98.15,15.85,4,14
1995,3,13,13,4,-99.62,16.54,3.3,20
1995,3,17,16,16,-99.49,16.47,3.2,20
1995,3,31,10,40,-98.76,16.11,4.1,16
1995,4,3,5,34,-97.88,15.66,4,16
1995,4,6,6,11,-98.47,16.33,4.2,15
1995,4,14,6,1,-99.09,16.44,4.8,15
1995,4,14,6,19,-98.66,16.34,3.8,5
1995,4,15,11,41,-99.11,16.38,4.8,12
1995,4,16,20,32,-98.24,16.28,4,18
1995,4,18,18,50,-98.2,15.89,4.5,7
1995,4,27,9,41,-99.43,16.25,4.2,15
1995,5,31,12,49,-98.77,15.97,4.6,14
1995,6,7,8,39,-97.2,15.89,4.1,5
1995,6,25,1,41,-98.36,16.28,3.9,7
1995,6,27,6,13,-99.08,16.94,3.7,30
1995,6,30,8,16,-97.01,15.92,4.6,15
1995,7,1,4,35,-99.62,16.87,3.3,8
1995,7,5,17,25,-98.05,15.96,3.8,20
1995,7,6,16,6,-98.51,15.92,4.3,10
1995,7,11,14,30,-97.99,16.01,4.2,10
1995,7,12,12,45,-98.13,15.96,4.2,10
1995,7,19,10,53,-98.75,16.37,4.9,26
1995,7,28,5,1,-97.8,16.2,4.2,18
1995,8,5,13,21,-99.06,16.39,4,18
1995,8,10,0,42,-98.46,16.33,4,7
1995,8,23,5,39,-99.62,16.75,3.6,16
1995,8,23,5,43,-99.66,16.75,3.6,14
1995,8,25,4,49,-98.45,16.8,3.8,25
1995,9,9,2,14,-98.82,15.93,4.5,37
1995,9,10,10,4,-99.58,16.69,3.8,7
1995,9,13,10,30,-98,16.21,4.4,20
1995,9,14,14,4,-98.667,16.752,7.3,21
1995,9,14,15,4,-98.69,16.24,4.1,25
1995,9,14,15,7,-99.03,16.14,4.4,20
1995,9,14,15,31,-99.41,16.01,4.5,20
1995,9,14,16,28,-99.04,15.96,4.1,20
1995,9,14,16,37,-99.19,16.26,3.6,16
1995,9,14,16,41,-98.95,16.09,3.9,6
1995,9,14,16,59,-98.96,16.1,4.1,35
1995,9,14,17,42,-99.42,16.12,3.6,5
1995,9,14,17,48,-98.95,16.04,4,8
1995,9,14,19,21,-98.92,15.82,4,20
1995,9,14,19,38,-99.17,16.07,3.6,10
1995,9,14,20,21,-99.03,16.23,3.4,34
1995,9,14,21,17,-98.59,16.18,3.7,24
1995,9,14,21,43,-99.08,15.9,3.9,21
1995,9,14,22,3,-99.4,16.18,3.6,18
1995,9,15,0,20,-99.26,16.11,4.1,14
1995,9,15,2,12,-99.05,16.07,3.7,6
1995,9,15,5,35,-98.39,15.88,4,33
1995,9,15,9,8,-99.33,15.99,3.5,20
1995,9,16,3,20,-98.62,16.3,5.1,10
1995,9,16,4,24,-98.65,16.72,4.6,28
1995,9,16,8,42,-99.4,16.01,4.2,33
1995,9,16,16,8,-98.69,16.4,4.1,10
1995,9,16,19,10,-98.8,16.28,3.8,19
1995,9,16,21,19,-98.81,15.9,3.8,23
1995,9,16,22,19,-98.49,16.46,4.9,20
1995,9,17,6,39,-99.04,16.2,4.9,7
1995,9,17,8,15,-98.92,15.86,3.9,12
1995,9,17,9,59,-99.17,16.03,3.7,34
1995,9,18,6,17,-99.03,16.3,4.2,9
1995,9,18,20,51,-98.6,16.29,4.1,20
1995,9,19,15,49,-98.57,16.54,3.6,15
1995,9,19,22,27,-98.69,15.75,4.1,15
1995,9,20,1,13,-99,16.23,4.9,14
1995,9,20,1,23,-99.01,15.89,4,10
1995,9,20,21,37,-98.84,15.79,4.1,10
1995,9,21,10,45,-98.86,16.08,4.7,10
1995,9,21,21,40,-98.51,16.19,4.4,10
1995,9,22,4,41,-99.13,15.9,4,10
1995,9,22,8,36,-99.62,16.37,4.6,24
1995,9,23,21,49,-98.77,15.87,3.9,7
1995,9,23,23,32,-98.57,16.32,3.7,20
1995,9,24,20,8,-98.89,15.95,3.9,13
1995,9,25,1,55,-98.7,15.97,3.8,10
1995,9,25,4,36,-99.01,16.07,3.7,17
1995,9,25,10,12,-98.68,16.35,3.7,17
1995,9,25,11,3,-98.72,15.99,4.2,16
1995,9,25,22,52,-98.8,16.37,3.5,13
1995,9,26,0,18,-98.91,15.84,4,7
1995,9,26,17,22,-98.93,16.38,3.7,38
1995,9,26,20,11,-99.17,15.93,3.5,10
1995,9,27,1,48,-98.88,16.41,3.7,6
1995,9,27,3,41,-98.94,15.85,3.6,15
1995,9,27,6,12,-98.65,15.78,4.1,16
1995,9,28,23,19,-99.17,16.07,4.1,15
1995,9,29,17,55,-99.3,16.27,3.8,21
1995,10,1,7,13,-99.18,16.11,4,16
1995,10,2,7,18,-98.91,16.05,4.1,5
1995,10,2,12,20,-98.73,16.26,4,2
1995,10,2,13,2,-98.79,16.08,4,10
1995,10,6,0,18,-98.49,16.21,4,5
1995,10,6,1,45,-98.6,15.99,4,5
1995,10,7,9,52,-98.76,16.01,4.6,5
1995,10,7,12,51,-98.82,15.77,4.9,14
1995,10,8,18,27,-98.91,16,4.2,26
1995,10,9,11,23,-99.16,16.08,4.4,9
1995,10,13,2,0,-98.92,16.1,4.5,5
1995,10,14,4,56,-98.55,16.48,3.9,5
1995,10,15,1,33,-98.7,15.86,3.9,11
1995,10,18,7,54,-98.94,16.67,3.8,5
1995,10,20,3,12,-98.31,16.11,3.6,10
1995,10,21,7,40,-98.91,15.81,4,5
1995,10,24,13,9,-98.66,16.09,3.9,5
1995,10,24,19,58,-98.21,15.72,4.2,15
1995,10,25,13,39,-99.15,16.1,3.8,15
1995,10,26,14,11,-98.72,16.31,4.2,5
1995,10,27,8,34,-98.82,16.09,4.2,11
1995,10,27,22,3,-99.49,16.29,4.6,27
1995,10,30,14,47,-98.51,16.35,5.3,27
1995,10,31,23,31,-98.62,16.67,4.7,27
1995,11,1,6,52,-98.29,15.59,3.6,20
1995,11,1,23,39,-99.41,16.53,4.2,18
1995,11,2,1,12,-99.41,16.3,4.5,22
1995,11,2,3,39,-99.49,16.37,4.2,8
1995,11,2,3,54,-99.45,16.3,4.3,31
1995,11,11,6,11,-98.91,16.96,3.7,32
1995,11,12,7,54,-97.39,15.87,4.4,7
1995,11,13,10,25,-99.09,16.3,4.4,29
1995,11,14,18,28,-98.37,16.48,4.1,19
1995,11,16,9,30,-98.14,15.82,4.1,30
1995,11,16,19,42,-98.48,16.54,3.7,17
1995,11,18,15,11,-98.24,16.12,3.9,34
1995,11,19,2,29,-98.76,16.03,4.6,7
1995,11,23,14,16,-99.03,16.59,4.3,20
1995,11,23,22,49,-99.47,16.26,4.2,22
1995,11,24,21,33,-98.66,15.72,3.7,24
1995,11,27,2,23,-98.58,15.87,4.3,18
1995,11,27,3,45,-99.1,16.13,4.1,15
1995,11,27,4,10,-99.14,16.13,4.5,8
1995,11,30,13,27,-98.7,16.02,3.7,15
1995,11,30,17,42,-96.89,15.83,4.3,16
1995,12,1,10,47,-99.15,16.37,4.3,8
1995,12,1,17,59,-99.35,16.33,4,25
1995,12,2,17,55,-98.76,16.46,3.7,15
1995,12,3,17,59,-99.26,16.23,3.8,28
1995,12,5,22,46,-96.07,15.71,4.4,17
1995,12,6,19,34,-98.72,16.21,4.2,8
1995,12,7,17,14,-99.03,16.48,3.8,16
1995,12,8,14,16,-98.47,16.25,4.1,15
1995,12,9,22,49,-99.63,16.88,4.3,23
1995,12,10,12,38,-96.46,15.26,4.8,25
1995,12,12,17,33,-98.86,16.1,4,10
1995,12,19,22,4,-99.17,15.95,4.7,16
1995,12,19,22,9,-99.42,16.09,3.9,15
1995,12,21,7,59,-98,15.87,4.3,9
1995,12,21,22,9,-98.89,16.23,4,9
1995,12,27,7,42,-97.28,15.84,3.9,5
1995,12,28,17,53,-98.93,16.15,4.1,14
1995,12,31,12,12,-98.54,16.31,4.1,11
1996,1,1,12,12,-98.58,16.31,4.2,10
1996,1,4,14,30,-98.54,15.69,4.5,31
1996,1,8,9,32,-98.44,15.64,4.1,10
1996,1,8,10,23,-98.28,15.67,3.9,15
1996,1,10,7,0,-98.62,16.36,3.7,20
1996,1,11,22,37,-96.25,15.38,4.8,15
1996,1,14,8,51,-99.34,16.35,4.4,15
1996,1,14,11,21,-99.16,16.55,4.6,30
1996,1,14,20,11,-98.7,16.9,3.7,5
1996,1,17,2,34,-98.48,16.42,4.1,17
1996,1,22,9,29,-98.99,16.61,4.3,15
1996,1,26,16,13,-99.25,16.46,4.3,16
1996,1,30,8,58,-98.43,16.3,4.4,15
1996,2,9,19,20,-98.89,16.66,4.2,10
1996,2,14,21,46,-98.04,16.18,4.6,5
1996,2,16,6,4,-98.17,16.22,4.4,5
1996,2,16,7,27,-98.59,16.28,4,5
1996,2,17,14,57,-98.91,15.99,4.5,5
1996,2,19,20,32,-98.64,15.73,4,18
1996,2,25,3,8,-97.98,15.88,7.1,15
1996,2,25,3,20,-97.53,15.55,5.1,16
1996,2,25,3,24,-97.69,15.86,4.6,10
1996,2,25,4,0,-98,15.67,4,33
1996,2,25,4,49,-98.07,15.65,3.9,33
